cycle,ambient_temperature,capacity,voltage_measured,current_measured,temperature_measured,current_load,voltage_load,time,RUL
1,24,1.8564874208181572,4.191491807505295,-0.0049015892074626,24.330033885570543,-0.0006,0.0,0.0,161
1,24,1.8564874208181572,4.190749067776103,-0.0014780055516425,24.325993424022467,-0.0006,4.206,16.781,161
1,24,1.8564874208181572,3.9748709122299895,-2.0125283240860368,24.38908512756488,-1.9982,3.062,35.703,161
1,24,1.8564874208181572,3.9517167075108937,-2.0139793620987403,24.544752316727223,-1.9982,3.03,53.781,161
1,24,1.8564874208181572,3.934352489432596,-2.011143595991146,24.731385200934103,-1.9982,3.011,71.922,161
1,24,1.8564874208181572,3.920058441667911,-2.0130066278129437,24.909816397303786,-1.9982,2.991,90.094,161
1,24,1.8564874208181572,3.520112779230148,-2.011265054968487,33.028157482792835,-1.9982,2.603,1871.078,161
1,24,1.8564874208181572,3.5179689456722643,-2.010186980979301,33.06736385250343,-1.9982,2.6,1889.844,161
1,24,1.8564874208181572,3.515386248430449,-2.012520466035076,33.11495219390969,-1.9982,2.598,1908.578,161
1,24,1.8564874208181572,3.4278208975786204,-2.012841437574024,35.17021564015686,-1.9984,2.51,2666.516,161
1,24,1.8564874208181572,3.424844059133908,-2.0110968292008407,35.2465914739535,-1.9982,2.507,2685.812,161
1,24,1.8564874208181572,3.4217572691161324,-2.01176990089421,35.32264085179671,-1.9984,2.504,2704.969,161
1,24,1.8564874208181572,3.418746324042909,-2.010560853989072,35.396462624288304,-1.9982,2.501,2724.203,161
1,24,1.8564874208181572,3.415457808616587,-2.012447887937708,35.45856314881188,-1.9982,2.498,2743.453,161
1,24,1.8564874208181572,3.4117760087144955,-2.009914541451216,35.54801733273433,-1.9982,2.494,2762.625,161
1,24,1.8564874208181572,3.408293969372279,-2.0152481947556304,35.60928065434749,-1.9982,2.491,2781.922,161
1,24,1.8564874208181572,3.404357793933063,-2.0150953474129545,35.68496007922167,-1.9984,2.487,2801.25,161
1,24,1.8564874208181572,3.4002362406403064,-2.012875924788009,35.75662514280143,-1.9984,2.483,2820.625,161
1,24,1.8564874208181572,3.396130717871789,-2.009719858043891,35.82367474198864,-1.9982,2.479,2839.937,161
1,24,1.8564874208181572,3.391813378425516,-2.012525609775728,35.90944859717548,-1.9982,2.475,2859.234,161
1,24,1.8564874208181572,3.387048291986388,-2.0124717716077494,35.99556666034473,-1.9982,2.47,2878.578,161
1,24,1.8564874208181572,3.382030920346834,-2.012391444985292,36.068027010769285,-1.9982,2.466,2897.937,161
1,24,1.8564874208181572,3.3765480941020134,-2.0117711404942584,36.15179923917471,-1.9982,2.46,2917.281,161
1,24,1.8564874208181572,3.3704516808092,-2.013057210639712,36.2262079731765,-1.9982,2.454,2936.687,161
