cycle,ambient_temperature,capacity,voltage_measured,current_measured,temperature_measured,current_load,voltage_load,time,RUL
1,24,2.035337591005598,4.179799607333447,-0.0023663271409738,24.277567510331888,-0.0006,0.0,0.0,101
1,24,2.035337591005598,4.179823027658306,0.0004337624657511,24.27707330832413,-0.0006,4.195,16.781,101
1,24,2.035337591005598,3.9665283685688166,-2.0142423415428303,24.36622585182878,-1.999,3.07,35.703,101
1,24,2.035337591005598,3.945885988299161,-2.008729607319772,24.515123435801662,-1.999,3.045,53.781,101
1,24,2.035337591005598,3.930353746639036,-2.013381378519876,24.67605287856964,-1.999,3.026,71.922,101
1,24,2.035337591005598,3.9174399235159862,-2.0111917462614883,24.8530245741061,-1.999,3.011,90.094,101
1,24,2.035337591005598,3.5391260775088647,-2.013792270732095,32.54978431626229,-1.9992,2.644,1871.078,101
1,24,2.035337591005598,3.536709004358364,-2.0109766612217173,32.59441768606504,-1.9992,2.641,1889.844,101
1,24,2.035337591005598,3.534272254052741,-2.010436301248944,32.64053456185048,-1.9992,2.639,1908.578,101
1,24,2.035337591005598,3.458834114504804,-2.0122344956809366,34.41216915047547,-1.9992,2.563,2666.516,101
1,24,2.035337591005598,3.457116842685854,-2.0126845512329967,34.45402171246786,-1.9992,2.56,2685.812,101
1,24,2.035337591005598,3.455204074755482,-2.009676380363526,34.50566961322827,-1.9992,2.559,2704.969,101
1,24,2.035337591005598,3.4528668868343293,-2.011415706522069,34.57191622147068,-1.9992,2.557,2724.203,101
1,24,2.035337591005598,3.4506804182562,-2.0099864550337143,34.62656238023137,-1.9992,2.555,2743.453,101
1,24,2.035337591005598,3.4489766706845577,-2.013084045852161,34.68707590154401,-1.9992,2.553,2762.625,101
1,24,2.035337591005598,3.446808254881329,-2.0094319142037067,34.74979471537096,-1.9992,2.55,2781.922,101
1,24,2.035337591005598,3.444800943751054,-2.0085251748610107,34.7885998986771,-1.999,2.548,2801.25,101
1,24,2.035337591005598,3.442553314535504,-2.011450727749647,34.86714993518805,-1.9992,2.546,2820.625,101
1,24,2.035337591005598,3.4400875519605147,-2.0098250555631947,34.91337141981995,-1.9992,2.544,2839.937,101
1,24,2.035337591005598,3.4378225854348123,-2.011791152395316,34.98675709207394,-1.9992,2.542,2859.234,101
1,24,2.035337591005598,3.435477858893441,-2.0115972730675704,35.04585329606423,-1.9992,2.539,2878.578,101
1,24,2.035337591005598,3.433064764936622,-2.009612632608895,35.10912403317192,-1.9992,2.537,2897.937,101
1,24,2.035337591005598,3.4305830448060988,-2.0094110674049537,35.16865835826994,-1.9992,2.534,2917.281,101
1,24,2.035337591005598,3.428074621972467,-2.012896108098301,35.226247059870445,-1.9992,2.532,2936.687,101
1,24,2.035337591005598,3.425248250397439,-2.010872138471398,35.301575618314764,-1.9992,2.529,2956.078,101
1,24,2.035337591005598,3.4223139546749737,-2.0116074819053216,35.37147874800638,-1.9992,2.527,2975.453,101
1,24,2.035337591005598,3.4195901111172686,-2.010830875504754,35.43766081464162,-1.9992,2.524,2994.969,101
1,24,2.035337591005598,3.41664173186437,-2.011809946545013,35.50253090093616,-1.9992,2.52,3014.453,101
1,24,2.035337591005598,3.413344623160025,-2.01244491913815,35.57584607843944,-1.999,2.518,3033.891,101
1,24,2.035337591005598,3.410252343658894,-2.007593244098691,35.63673507839065,-1.9992,2.514,3053.375,101
1,24,2.035337591005598,3.406747815949743,-2.0113308052853536,35.7108246536904,-1.9992,2.511,3072.859,101
1,24,2.035337591005598,3.403160230664845,-2.015537581193984,35.79547209740507,-1.9992,2.508,3092.328,101
1,24,2.035337591005598,3.3995683837245507,-2.010012113948656,35.87006769776556,-1.9992,2.504,3111.828,101
1,24,2.035337591005598,3.395707328581909,-2.0134787276671693,35.936083020455584,-1.9992,2.5,3131.234,101
1,24,2.035337591005598,3.391325076920391,-2.0130097504285525,36.010533151865204,-1.9992,2.496,3150.672,101
1,24,2.035337591005598,3.387097101807609,-2.0114672669352656,36.092142107731,-1.9992,2.492,3170.187,101
1,24,2.035337591005598,3.3824229409071247,-2.0121234839631006,36.15307918188622,-1.9992,2.487,3189.734,101
1,24,2.035337591005598,3.377298962376619,-2.011297842618696,36.2373296214155,-1.9992,2.482,3209.297,101
1,24,2.035337591005598,3.37164444431993,-2.0135311267626133,36.32506566500488,-1.999,2.477,3229.016,101
1,24,2.035337591005598,3.366100104499864,-2.0086137811031324,36.39621826177942,-1.9992,2.471,3248.625,101
1,24,2.035337591005598,3.359495578138457,-2.012410742307621,36.48091362396532,-1.9992,2.465,3268.328,101
1,24,2.035337591005598,3.3523690373766506,-2.009735955985269,36.55907622929445,-1.9992,2.458,3287.969,101
1,24,2.035337591005598,3.906451470006246,-2.0100069208746696,25.01892935538669,-1.999,3.002,108.281,101
1,24,2.035337591005598,3.896510623104837,-2.010278845696348,25.20444874084572,-1.999,2.993,126.453,101
1,24,2.035337591005598,3.8879937138495344,-2.0079976278000093,25.38011661094469,-1.999,2.985,144.641,101
1,24,2.035337591005598,3.8802003211628096,-2.012028836618633,25.554437060224867,-1.999,2.977,162.844,101
1,24,2.035337591005598,3.872695127235228,-2.0123663361285087,25.732284211503167,-1.999,2.972,181.016,101
1,24,2.035337591005598,3.866087035361467,-2.01257095297322,25.903401769522,-1.999,2.964,199.219,101
1,24,2.035337591005598,3.859562311237139,-2.00989021615532,26.06527513883876,-1.999,2.959,217.391,101
1,24,2.035337591005598,3.7139874041748913,-2.0112413927478467,29.81616660969945,-1.999,2.819,818.797,101
1,24,2.035337591005598,3.7103372589603207,-2.0096877042002097,29.85049843504057,-1.9992,2.815,837.016,101
1,24,2.035337591005598,3.706720522445824,-2.0115861998572027,29.88859462352036,-1.999,2.811,855.25,101
1,24,2.035337591005598,3.703049705139017,-2.010212904684271,29.924372516319348,-1.999,2.807,873.578,101
1,24,2.035337591005598,3.6994261820070897,-2.0093978479021333,29.96838389253214,-1.999,2.804,891.812,101
1,24,2.035337591005598,3.69582078737188,-2.0122426773307702,29.98854152028214,-1.999,2.8,910.141,101
1,24,2.035337591005598,3.692364843190289,-2.0102096304792423,30.02071552190541,-1.999,2.797,928.391,101
1,24,2.035337591005598,3.586782647681664,-2.010673652893872,31.68201813497351,-1.9992,2.691,1536.109,101
1,24,2.035337591005598,3.5841803601736,-2.0106971380958645,31.73204660596536,-1.9992,2.688,1554.781,101
1,24,2.035337591005598,3.5811180903572164,-2.010928803642173,31.789710357996487,-1.9992,2.685,1573.281,101
1,24,2.035337591005598,3.57873207762896,-2.014103420195972,31.83465259542607,-1.9992,2.683,1591.859,101
1,24,2.035337591005598,3.5754138388373438,-2.0113304202429942,31.882288125365427,-1.9992,2.679,1610.406,101
1,24,2.035337591005598,3.5728927571380096,-2.0143644504347966,31.92798308041672,-1.999,2.677,1628.953,101
1,24,2.035337591005598,3.570111548751453,-2.0128237091906374,31.977850583771385,-1.999,2.675,1647.562,101
1,24,2.035337591005598,3.567297105697889,-2.0116956501780323,32.03163598774327,-1.999,2.671,1666.062,101
1,24,2.035337591005598,3.5647203688751308,-2.011502848110259,32.07778745213411,-1.999,2.669,1684.656,101
1,24,2.035337591005598,3.56216924075794,-2.0107040801247127,32.12787691225808,-1.999,2.666,1703.219,101
1,24,2.035337591005598,3.559308816235929,-2.01204119260924,32.16593410449842,-1.9992,2.664,1721.891,101
1,24,2.035337591005598,3.5571556811179046,-2.0093854109851046,32.223632531229654,-1.9992,2.661,1740.437,101
1,24,2.035337591005598,3.554054400410076,-2.009141727224244,32.27279417772282,-1.9992,2.658,1759.016,101
1,24,2.035337591005598,3.551527009633197,-2.0127922634710145,32.32208125126029,-1.9992,2.656,1777.641,101
1,24,2.035337591005598,3.5489891693856745,-2.009417423726191,32.35242872382523,-1.9992,2.653,1796.328,101
1,24,2.035337591005598,3.5466052472742158,-2.011581570612472,32.41535696342689,-1.9992,2.651,1815.047,101
1,24,2.035337591005598,3.544002907964135,-2.0102418589725364,32.463875258088336,-1.999,2.648,1833.75,101
1,24,2.035337591005598,3.541529665381065,-2.00901894351838,32.50147965096862,-1.9992,2.646,1852.391,101
1,24,2.035337591005598,3.688647354737765,-2.010432091858669,30.06078251198645,-1.9992,2.793,946.719,101
1,24,2.035337591005598,3.685300920763861,-2.012483247878929,30.098986702630565,-1.999,2.789,965.047,101
1,24,2.035337591005598,3.681545967547796,-2.0087826160328803,30.13478667031389,-1.9992,2.786,983.391,101
1,24,2.035337591005598,3.678355137247231,-2.0128272365311823,30.183733108859247,-1.999,2.783,1001.766,101
1,24,2.035337591005598,3.674650597901092,-2.0091554176385737,30.240503217423147,-1.999,2.779,1020.172,101
1,24,2.035337591005598,3.6712806012317927,-2.007767883865744,30.27069767602522,-1.999,2.776,1038.594,101
1,24,2.035337591005598,3.6679118831976254,-2.0127873969991747,30.319900573150083,-1.999,2.773,1056.922,101
1,24,2.035337591005598,3.6645371219013874,-2.0107655286952597,30.37228456282716,-1.999,2.769,1075.203,101
1,24,2.035337591005598,3.660844555400689,-2.0078088326811105,30.424876046180856,-1.9992,2.765,1093.687,101
1,24,2.035337591005598,3.657664419613763,-2.0071272577815704,30.47582136493707,-1.999,2.762,1112.0,101
1,24,2.035337591005598,3.654528747007312,-2.010518437770776,30.518742148838093,-1.999,2.759,1130.328,101
1,24,2.035337591005598,3.651069815803999,-2.0070522556310944,30.572528060021124,-1.999,2.755,1148.75,101
1,24,2.035337591005598,3.647847680038616,-2.0121296765371817,30.616213544453064,-1.999,2.752,1167.125,101
1,24,2.035337591005598,3.6446531156654953,-2.011556180877355,30.671775641841133,-1.9992,2.749,1185.641,101
1,24,2.035337591005598,3.64153995400701,-2.009876186934389,30.71789557201532,-1.999,2.746,1203.984,101
1,24,2.035337591005598,3.6383489428230633,-2.013142606134671,30.78001801623099,-1.9992,2.743,1222.406,101
1,24,2.035337591005598,3.635158714172413,-2.010428554639625,30.82735134726049,-1.9992,2.739,1240.797,101
1,24,2.035337591005598,3.632082251392497,-2.0122720860860426,30.874412166533958,-1.9992,2.736,1259.156,101
1,24,2.035337591005598,3.628987343492056,-2.010774648928528,30.938695793652816,-1.999,2.733,1277.547,101
1,24,2.035337591005598,3.625626397665471,-2.009239297761026,30.995263609542747,-1.999,2.73,1295.906,101
1,24,2.035337591005598,3.6226300507843416,-2.0076085316431422,31.053578235953815,-1.9992,2.727,1314.297,101
1,24,2.035337591005598,3.619480775462203,-2.0104302784824104,31.106594761281432,-1.999,2.724,1332.687,101
