cycle,ambient_temperature,capacity,voltage_measured,current_measured,temperature_measured,current_load,voltage_load,time,RUL
1,24,2.035337591005598,4.179799607333447,-0.0023663271409738672,24.277567510331888,-0.0006,0.0,0.0,101
1,24,2.035337591005598,4.179823027658306,0.00043376246575117864,24.27707330832413,-0.0006,4.195,16.781,101
1,24,2.035337591005598,3.9665283685688166,-2.0142423415428303,24.36622585182878,-1.999,3.07,35.702999999999996,101
1,24,2.035337591005598,3.9458859882991613,-2.0087296073197716,24.515123435801662,-1.999,3.045,53.781,101
1,24,2.035337591005598,3.9303537466390357,-2.013381378519876,24.67605287856964,-1.999,3.026,71.922,101
1,24,2.035337591005598,3.9174399235159867,-2.0111917462614883,24.8530245741061,-1.999,3.011,90.094,101
1,24,2.035337591005598,3.906451470006246,-2.0100069208746696,25.01892935538669,-1.999,3.002,108.281,101
1,24,2.035337591005598,3.896510623104837,-2.0102788456963476,25.204448740845717,-1.999,2.993,126.453,101
1,24,2.035337591005598,3.8879937138495344,-2.0079976278000093,25.380116610944686,-1.999,2.985,144.641,101
1,24,2.035337591005598,3.8802003211628104,-2.012028836618633,25.554437060224867,-1.999,2.977,162.844,101
1,24,2.035337591005598,3.872695127235228,-2.0123663361285087,25.732284211503167,-1.999,2.972,181.016,101
1,24,2.035337591005598,3.866087035361467,-2.0125709529732196,25.903401769522002,-1.999,2.964,199.219,101
1,24,2.035337591005598,3.859562311237139,-2.0098902161553194,26.06527513883876,-1.999,2.959,217.391,101
1,24,2.035337591005598,3.853444618698134,-2.010511601238965,26.2180105437821,-1.999,2.953,235.594,101
1,24,2.035337591005598,3.847748314775122,-2.0096753347156824,26.368551958333896,-1.999,2.947,253.75,101
1,24,2.035337591005598,3.842070396147108,-2.0088411873869814,26.54170053480889,-1.999,2.942,271.984,101
1,24,2.035337591005598,3.8369146412040247,-2.010977176877463,26.69100912224661,-1.999,2.937,290.141,101
1,24,2.035337591005598,3.831429658132371,-2.009842642038659,26.85610106826922,-1.999,2.932,308.359,101
1,24,2.035337591005598,3.8264661074406834,-2.012514410368993,27.008016900269162,-1.999,2.928,326.5,101
1,24,2.035337591005598,3.8216842954418633,-2.0108365825122116,27.163718920659072,-1.999,2.923,344.75,101
1,24,2.035337591005598,3.8174615445199778,-2.0101121803293727,27.300066708179365,-1.999,2.919,362.906,101
1,24,2.035337591005598,3.8126716134919936,-2.0108562124061646,27.438378308786444,-1.999,2.914,381.047,101
1,24,2.035337591005598,3.8082615553031314,-2.008740026260878,27.582159859507318,-1.999,2.91,399.187,101
1,24,2.035337591005598,3.8038203308118375,-2.008618182884703,27.714147424531564,-1.999,2.905,417.281,101
1,24,2.035337591005598,3.7995523807898506,-2.009912703907149,27.855995819952046,-1.999,2.901,435.484,101
1,24,2.035337591005598,3.7953479585870458,-2.013653646829646,27.99383370148869,-1.999,2.897,453.672,101
1,24,2.035337591005598,3.7911015352347888,-2.0103990350364733,28.130780968189395,-1.999,2.893,471.812,101
1,24,2.035337591005598,3.786654181722956,-2.012087428455751,28.256091690854024,-1.999,2.889,490.203,101
1,24,2.035337591005598,3.78222399653424,-2.0108696778067032,28.397944168638062,-1.999,2.885,508.344,101
1,24,2.035337591005598,3.777943089688442,-2.010739853601522,28.518643851558018,-1.9992,2.881,526.625,101
1,24,2.035337591005598,3.773571684619463,-2.0119506468370143,28.65900495752598,-1.999,2.877,544.922,101
1,24,2.035337591005598,3.769455305117511,-2.011016293898552,28.768568584594217,-1.999,2.873,563.125,101
1,24,2.035337591005598,3.7650114252817923,-2.010484271711796,28.877964684223056,-1.999,2.869,581.406,101
1,24,2.035337591005598,3.7609337827132197,-2.010008262089587,28.979308664737708,-1.999,2.864,599.656,101
1,24,2.035337591005598,3.756919302370183,-2.0099804415918885,29.083348809414574,-1.999,2.861,617.875,101
1,24,2.035337591005598,3.7526600236214787,-2.011510171725644,29.185543819807208,-1.999,2.857,636.047,101
1,24,2.035337591005598,3.7489551296520838,-2.0102938680667455,29.277660911010464,-1.999,2.853,654.422,101
1,24,2.035337591005598,3.7448142726054465,-2.011007361835341,29.365782070840396,-1.999,2.849,672.594,101
1,24,2.035337591005598,3.7409301353784294,-2.010389509032384,29.439180779054592,-1.999,2.845,690.812,101
1,24,2.035337591005598,3.737184426570919,-2.0106994455810208,29.50265863635673,-1.999,2.841,708.937,101
1,24,2.035337591005598,3.732898642666765,-2.0098952394920566,29.569321894921092,-1.999,2.837,727.266,101
1,24,2.035337591005598,3.7293388649674406,-2.012823553218338,29.6197425932741,-1.999,2.833,745.578,101
1,24,2.035337591005598,3.725455288395225,-2.012296451604971,29.680008310168276,-1.999,2.829,763.797,101
1,24,2.035337591005598,3.7218249911596026,-2.010416756580865,29.721655484384833,-1.9992,2.826,782.109,101
1,24,2.035337591005598,3.7181530364784514,-2.013910939515751,29.771807322332037,-1.9992,2.822,800.484,101
1,24,2.035337591005598,3.7139874041748913,-2.0112413927478467,29.81616660969945,-1.999,2.819,818.797,101
1,24,2.035337591005598,3.7103372589603207,-2.0096877042002097,29.85049843504057,-1.9992,2.815,837.016,101
1,24,2.035337591005598,3.7067205224458237,-2.0115861998572027,29.88859462352036,-1.999,2.811,855.25,101
1,24,2.035337591005598,3.7030497051390165,-2.010212904684271,29.924372516319348,-1.999,2.807,873.578,101
1,24,2.035337591005598,3.6994261820070897,-2.0093978479021333,29.96838389253214,-1.999,2.804,891.812,101
1,24,2.035337591005598,3.69582078737188,-2.0122426773307702,29.98854152028214,-1.999,2.8,910.141,101
1,24,2.035337591005598,3.692364843190289,-2.0102096304792423,30.02071552190541,-1.999,2.797,928.391,101
1,24,2.035337591005598,3.688647354737765,-2.010432091858669,30.060782511986446,-1.9992,2.793,946.719,101
1,24,2.035337591005598,3.685300920763861,-2.012483247878929,30.098986702630565,-1.999,2.789,965.047,101
1,24,2.035337591005598,3.6815459675477955,-2.0087826160328803,30.13478667031389,-1.9992,2.786,983.391,101
1,24,2.035337591005598,3.678355137247231,-2.0128272365311823,30.183733108859247,-1.999,2.783,1001.766,101
1,24,2.035337591005598,3.674650597901092,-2.0091554176385737,30.240503217423147,-1.999,2.779,1020.172,101
1,24,2.035337591005598,3.6712806012317927,-2.007767883865744,30.27069767602522,-1.999,2.776,1038.594,101
1,24,2.035337591005598,3.6679118831976254,-2.0127873969991747,30.319900573150083,-1.999,2.773,1056.922,101
1,24,2.035337591005598,3.6645371219013874,-2.0107655286952593,30.372284562827158,-1.999,2.769,1075.203,101
1,24,2.035337591005598,3.660844555400689,-2.0078088326811105,30.424876046180856,-1.9992,2.765,1093.687,101
1,24,2.035337591005598,3.657664419613763,-2.0071272577815704,30.47582136493707,-1.999,2.762,1112.0,101
1,24,2.035337591005598,3.6545287470073116,-2.010518437770776,30.518742148838093,-1.999,2.759,1130.328,101
1,24,2.035337591005598,3.6510698158039987,-2.0070522556310944,30.572528060021124,-1.999,2.755,1148.75,101
1,24,2.035337591005598,3.6478476800386157,-2.0121296765371817,30.616213544453064,-1.999,2.752,1167.125,101
1,24,2.035337591005598,3.6446531156654953,-2.011556180877355,30.671775641841133,-1.9992,2.749,1185.641,101
1,24,2.035337591005598,3.64153995400701,-2.009876186934389,30.71789557201532,-1.999,2.746,1203.984,101
1,24,2.035337591005598,3.6383489428230633,-2.013142606134671,30.78001801623099,-1.9992,2.743,1222.406,101
1,24,2.035337591005598,3.6351587141724124,-2.0104285546396246,30.82735134726049,-1.9992,2.739,1240.797,101
1,24,2.035337591005598,3.632082251392497,-2.0122720860860426,30.874412166533954,-1.9992,2.736,1259.156,101
1,24,2.035337591005598,3.6289873434920557,-2.010774648928528,30.938695793652816,-1.999,2.733,1277.547,101
1,24,2.035337591005598,3.625626397665471,-2.009239297761026,30.995263609542747,-1.999,2.73,1295.906,101
1,24,2.035337591005598,3.6226300507843416,-2.0076085316431422,31.053578235953818,-1.9992,2.727,1314.297,101
1,24,2.035337591005598,3.619480775462203,-2.0104302784824104,31.106594761281432,-1.999,2.724,1332.687,101
1,24,2.035337591005598,3.6163712381722912,-2.008893099535291,31.16184432665636,-1.9992,2.721,1351.203,101
1,24,2.035337591005598,3.6134577520799067,-2.008980340402897,31.204610132149778,-1.9992,2.718,1369.687,101
1,24,2.035337591005598,3.6106326621060343,-2.0121358428332523,31.267577867521094,-1.9992,2.715,1388.125,101
1,24,2.035337591005598,3.6074928028488924,-2.009723869822796,31.318753549583107,-1.9992,2.712,1406.578,101
1,24,2.035337591005598,3.6044848490821364,-2.0114988512040775,31.376847932806896,-1.9992,2.709,1425.062,101
1,24,2.035337591005598,3.6014367193442656,-2.01319095672024,31.426582503309866,-1.999,2.706,1443.609,101
1,24,2.035337591005598,3.5986534044354053,-2.0106780436862346,31.476898681562915,-1.9992,2.703,1462.047,101
1,24,2.035337591005598,3.595402517179945,-2.01134766412837,31.539438442879483,-1.9992,2.7,1480.547,101
1,24,2.035337591005598,3.5926948347733716,-2.0109302047525475,31.586890548210818,-1.9992,2.697,1499.031,101
1,24,2.035337591005598,3.589797089008913,-2.01135590821859,31.632072641077073,-1.9992,2.694,1517.672,101
1,24,2.035337591005598,3.586782647681664,-2.010673652893872,31.68201813497351,-1.9992,2.691,1536.109,101
1,24,2.035337591005598,3.5841803601736,-2.0106971380958645,31.732046605965362,-1.9992,2.688,1554.781,101
1,24,2.035337591005598,3.5811180903572164,-2.010928803642173,31.789710357996487,-1.9992,2.685,1573.281,101
1,24,2.035337591005598,3.5787320776289597,-2.0141034201959718,31.83465259542607,-1.9992,2.683,1591.859,101
1,24,2.035337591005598,3.5754138388373433,-2.0113304202429942,31.882288125365427,-1.9992,2.679,1610.406,101
1,24,2.035337591005598,3.5728927571380096,-2.0143644504347966,31.927983080416716,-1.999,2.677,1628.953,101
1,24,2.035337591005598,3.570111548751453,-2.0128237091906374,31.977850583771385,-1.999,2.675,1647.562,101
1,24,2.035337591005598,3.567297105697889,-2.0116956501780323,32.03163598774327,-1.999,2.671,1666.062,101
1,24,2.035337591005598,3.5647203688751308,-2.011502848110259,32.07778745213411,-1.999,2.669,1684.656,101
1,24,2.035337591005598,3.56216924075794,-2.0107040801247127,32.12787691225808,-1.999,2.666,1703.219,101
1,24,2.035337591005598,3.559308816235929,-2.0120411926092396,32.16593410449842,-1.9992,2.664,1721.891,101
1,24,2.035337591005598,3.5571556811179046,-2.0093854109851046,32.223632531229654,-1.9992,2.661,1740.437,101
1,24,2.035337591005598,3.5540544004100756,-2.0091417272242436,32.27279417772282,-1.9992,2.658,1759.016,101
1,24,2.035337591005598,3.5515270096331975,-2.0127922634710145,32.32208125126029,-1.9992,2.656,1777.641,101
1,24,2.035337591005598,3.5489891693856745,-2.009417423726191,32.35242872382523,-1.9992,2.653,1796.328,101
1,24,2.035337591005598,3.5466052472742153,-2.011581570612472,32.41535696342689,-1.9992,2.651,1815.047,101
1,24,2.035337591005598,3.544002907964135,-2.0102418589725364,32.463875258088336,-1.999,2.648,1833.75,101
1,24,2.035337591005598,3.541529665381065,-2.00901894351838,32.50147965096862,-1.9992,2.646,1852.391,101
1,24,2.035337591005598,3.5391260775088647,-2.013792270732095,32.54978431626229,-1.9992,2.644,1871.078,101
1,24,2.035337591005598,3.5367090043583636,-2.0109766612217173,32.594417686065036,-1.9992,2.641,1889.844,101
1,24,2.035337591005598,3.534272254052741,-2.010436301248944,32.64053456185048,-1.9992,2.639,1908.578,101
1,24,2.035337591005598,3.5321050382625554,-2.0114497578090083,32.69070984061551,-1.9992,2.636,1927.281,101
1,24,2.035337591005598,3.529613471482749,-2.0103656270962804,32.729852318472,-1.9992,2.634,1946.031,101
1,24,2.035337591005598,3.527357920887156,-2.0109743445359385,32.771639884723314,-1.9992,2.632,1964.891,101
1,24,2.035337591005598,3.525284415347914,-2.013636818395001,32.81347923639312,-1.9992,2.629,1983.703,101
1,24,2.035337591005598,3.5229992257571108,-2.0105612460208753,32.84833044773181,-1.9992,2.627,2002.484,101
1,24,2.035337591005598,3.520683174542156,-2.0101735518943915,32.901572690004826,-1.9992,2.625,2021.187,101
1,24,2.035337591005598,3.518659344299383,-2.009339958942709,32.94242653369485,-1.9992,2.622,2039.906,101
1,24,2.035337591005598,3.516402473887015,-2.009995485020801,32.9801135730952,-1.9992,2.62,2058.641,101
1,24,2.035337591005598,3.514561264588738,-2.011190859685511,33.025943810222934,-1.9992,2.618,2077.406,101
1,24,2.035337591005598,3.5125828242416985,-2.0100297207850306,33.078142349385985,-1.9992,2.616,2096.312,101
1,24,2.035337591005598,3.510338200362278,-2.0094984363405817,33.11037930209056,-1.999,2.614,2115.047,101
1,24,2.035337591005598,3.5087044335906556,-2.0108911973319845,33.154517238312536,-1.9992,2.612,2133.969,101
1,24,2.035337591005598,3.5066279131030687,-2.0104913096650345,33.20254325403445,-1.9992,2.61,2152.812,101
1,24,2.035337591005598,3.504841322509547,-2.0125594832306324,33.237936913919356,-1.9992,2.609,2171.625,101
1,24,2.035337591005598,3.5029041364831968,-2.012535681725748,33.291747193212146,-1.9992,2.606,2190.547,101
1,24,2.035337591005598,3.501007063513524,-2.010742294637056,33.3310415015314,-1.999,2.605,2209.422,101
1,24,2.035337591005598,3.499274221741999,-2.009901314690896,33.37300951249815,-1.9992,2.603,2228.297,101
1,24,2.035337591005598,3.4977130894383954,-2.0099274696118425,33.41459276090831,-1.9992,2.602,2247.219,101
1,24,2.035337591005598,3.4958613710771935,-2.0095730829150056,33.45954569832102,-1.9992,2.6,2265.969,101
1,24,2.035337591005598,3.4940467171484446,-2.0107882009068248,33.503391700882545,-1.9992,2.598,2284.937,101
1,24,2.035337591005598,3.4923310381503208,-2.008552949788884,33.54166940529668,-1.9992,2.596,2303.859,101
1,24,2.035337591005598,3.4905646499326637,-2.010201068162475,33.58075769143477,-1.9992,2.594,2322.797,101
1,24,2.035337591005598,3.489027581592716,-2.0121030346608686,33.62677973337103,-1.999,2.593,2341.766,101
1,24,2.035337591005598,3.487327748268678,-2.0128150489847405,33.66543730171373,-1.999,2.591,2360.594,101
1,24,2.035337591005598,3.4858008250255077,-2.009972514503894,33.71101558274234,-1.9992,2.59,2379.578,101
1,24,2.035337591005598,3.4840345237018853,-2.0097284805471456,33.74118881379,-1.9992,2.588,2398.672,101
1,24,2.035337591005598,3.482299320155858,-2.010838116705475,33.78162875380106,-1.9992,2.586,2417.797,101
1,24,2.035337591005598,3.480590548236199,-2.0086177327031343,33.827347662060276,-1.999,2.584,2436.906,101
1,24,2.035337591005598,3.4787223457044196,-2.008316883411313,33.870976253592715,-1.9992,2.582,2455.969,101
1,24,2.035337591005598,3.477146807078945,-2.01225628415361,33.93094804578135,-1.9992,2.581,2474.984,101
1,24,2.035337591005598,3.4755329694941435,-2.0109063946995707,33.969501383028245,-1.9992,2.579,2494.031,101
1,24,2.035337591005598,3.473505041712154,-2.0097490473327566,34.01758779444136,-1.999,2.578,2513.187,101
1,24,2.035337591005598,3.47182525997406,-2.010740862256665,34.067127709530006,-1.9992,2.576,2532.391,101
